"endTime","artistName","trackName","msPlayed"
"2022-07-04 15:31","Playboi Carti","Middle Of The Summer (feat. Red Coldhearted)",115032
"2022-07-04 15:31","Tyler, The Creator","I THINK",1207
"2022-07-04 15:31","Lil Uzi Vert","Venetia",1160
"2022-07-04 15:34","Playboi Carti","Location",168783
"2022-07-04 15:37","Playboi Carti","No Time (feat. Gunna)",219453
"2022-07-04 15:40","Kanye West","Yikes",188773
"2022-07-04 15:44","J. Cole","p r i d e . i s . t h e . d e v i l (with Lil Baby)",218210
"2022-07-04 15:50","Kendrick Lamar","Purple Hearts",329295
"2022-07-04 15:52","BROCKHAMPTON","BOY BYE",142181
"2022-07-04 15:56","BROCKHAMPTON","CHICK",1532
"2022-07-04 15:56","Sematary","Goin' Mordum",5462
"2022-07-04 15:56","Little Simz","Woman",1416
"2022-07-04 15:56","Tyler, The Creator","Yonkers",249333
"2022-07-04 17:08","Kanye West","Good Morning",195093
"2022-07-04 17:12","JPEGMAFIA","REBOUND!",224357
"2022-07-04 17:19","Travis Scott","3500 (feat. Future & 2 Chainz)",461840
"2022-07-04 17:23","Kanye West","FML",236120
"2022-07-04 17:26","Lil Baby","We Paid (feat. 42 Dugg)",181929
"2022-07-04 17:30","Pusha T","If You Know You Know",202120
"2022-07-04 17:34","Kanye West","Hurricane",243187
"2022-07-04 17:34","Denzel Curry","SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D]",0
"2022-07-04 17:38","Young Thug","Climax (feat. 6lack)",0
"2022-07-04 17:38","Denzel Curry","Zenith",0
"2022-07-04 17:38","KIDS SEE GHOSTS","Fire",0
"2022-07-04 17:38","BROCKHAMPTON","GUMMY",1950
"2022-07-04 17:38","Little Simz","I Love You, I Hate You",253004
"2022-07-04 17:43","BROCKHAMPTON","GUMMY",261000
"2022-07-04 19:21","KIDS SEE GHOSTS","Fire",0
"2022-07-04 19:21","Drake","Laugh Now Cry Later (feat. Lil Durk)",2879
"2022-07-04 19:21","Freddie Gibbs","1985",2066
"2022-07-04 19:25","JPEGMAFIA","Beta Male Strategies",2066
"2022-07-04 19:25","BROCKHAMPTON","JELLO",240000
"2022-07-04 19:25","BROCKHAMPTON","HEAT",23000
"2022-07-04 19:30","Kendrick Lamar","Bitch, Don’t Kill My Vibe",310720
"2022-07-05 00:18","Mach-Hommy","Folie Á Deux (feat. Westside Gunn & Keisha Plum)",7168
"2022-07-05 00:18","Vince Staples","TAKE ME HOME",0
"2022-07-05 00:20","Madvillain","Figaro",145706
"2022-07-05 00:21","Post Malone","Congratulations",39713
"2022-07-05 00:40","Juice WRLD","Bad Boy (with Young Thug)",2154
"2022-07-05 00:40","Madvillain","Figaro",149397
"2022-07-05 00:43","Madvillain","Raid",150520
"2022-07-05 00:46","A$AP Mob","Feels So Good (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)",205266
"2022-07-05 00:48","Kevin Abstract","Big Wheels",96460
"2022-07-05 01:16","Playboi Carti","Beno!",9962
"2022-07-05 01:16","Flatbush Zombies","HELL-O",78391
"2022-07-05 01:20","Flatbush Zombies","New World Order",222264
"2022-07-05 01:23","NAV","Turks (feat. Travis Scott)",161377
"2022-07-05 01:26","Playboi Carti","Choppa Won't Miss (feat. Young Thug)",217960
"2022-07-05 01:31","Jack Harlow","Detox",198933
"2022-07-05 01:34","Flying Lotus","Black Balloons Reprise",161971
"2022-07-05 02:07","Kodak Black","Roll in Peace (feat. XXXTENTACION)",15985
"2022-07-05 02:07","Denzel Curry","Walkin",1792
"2022-07-05 02:09","Buckshot","Keepe Out",152843
"2022-07-05 02:12","Jack Harlow","SUNDOWN",89387
"2022-07-05 02:12","Flatbush Zombies","Headstone",853
"2022-07-05 02:12","100 gecs","ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]",1770
"2022-07-05 02:14","Benny The Butcher","18 Wheeler (feat. Pusha T)",161052
"2022-07-05 02:15","Benny The Butcher","One Way Flight (feat. Freddie Gibbs)",58607
"2022-07-05 06:31","Benny The Butcher","One Way Flight (feat. Freddie Gibbs)",140375
"2022-07-05 10:40","Kendrick Lamar","The Heart Part 5",332228
"2022-07-05 10:43","BROCKHAMPTON","CHICK",204382
"2022-07-05 10:48","Kanye West","Ghost Town",271386
"2022-07-05 10:51","slowthai","T N Biscuits",166153
"2022-07-05 10:53","A$AP Rocky","Babushka Boi",160178
"2022-07-06 03:43","The Casualties","1312",17792
"2022-07-06 03:43","The Score","Born For This",533
"2022-07-06 03:44","Sematary","I HATE KALEB",7039
"2022-07-06 03:45","Sematary","Bleed A River",103381
"2022-07-06 16:15","Travis Scott","5% TINT",196138
"2022-07-06 16:21","Mac Miller","Self Care",345133
"2022-07-06 16:25","Travis Scott","NO BYSTANDERS",218283
"2022-07-06 16:27","KIDS SEE GHOSTS","Feel The Love",165053
"2022-07-06 16:31","Huncho Jack","Dubai Shit",228431
"2022-07-06 16:33","Aminé","BLACKJACK",117306
"2022-07-06 16:37","Gunna","Pedestrian",225381
"2022-07-06 16:42","Kendrick Lamar","The Heart Part 5",332228
"2022-07-06 16:45","Huncho Jack","Modern Slavery",148559
"2022-07-06 16:48","Kanye West","Facts (Charlie Heat Version)",200733
"2022-07-06 16:52","City Morgue","DRAINO (feat. Denzel Curry)",202613
"2022-07-06 16:55","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",209314
"2022-07-06 16:56","Bladee","Faust",37616
"2022-07-06 17:55","Frank Ocean","Lens",171432
"2022-07-06 17:58","Trippie Redd","1400 / 999 Freestyle",175954
"2022-07-06 18:00","KILLY","Killamonjaro",148171
"2022-07-06 18:01","Migos","Deadz (feat. 2 Chainz)",7105
"2022-07-06 18:03","Don Toliver","HAD ENOUGH (feat. Quavo & Offset)",157133
"2022-07-06 18:06","Ecco2k","Security!",155459
"2022-07-06 18:08","Kanye West","Come to Life",159954
"2022-07-06 18:12","Kid Cudi","Day 'N' Nite (nightmare)",221266
"2022-07-06 18:16","Flatbush Zombies","M. Bison",240293
"2022-07-06 18:18","Charlie Heat","ALOHA",128689
"2022-07-06 18:23","Denzel Curry","Walkin",280004
"2022-07-06 18:26","Denzel Curry","Troubles [Feat. T-Pain]",160000
"2022-07-06 18:30","Denzel Curry","Ain't No Way [Feat. 6LACK, Rico Nasty, J.I.D, Jasiah, Kitty Ca$h]",264613
"2022-07-06 18:35","Freddie Gibbs","Robes (feat. Domo Genesis, Earl Sweatshirt)",304546
"2022-07-06 18:42","Kanye West","Jesus Lord",395675
"2022-07-06 18:45","Lil Baby","We Paid (feat. 42 Dugg)",181929
"2022-07-06 18:48","Travis Scott","CAN'T SAY",198408
"2022-07-06 18:49","Migos","Hit Em",84269
"2022-07-06 18:52","Pooh Shiesty","Switch it Up (feat. G Herbo, No More Heroes)",168648
"2022-07-06 18:56","Juice WRLD","The Bees Knees",230745
"2022-07-06 19:02","Trippie Redd","1400 / 999 Freestyle",243291
"2022-07-06 21:08","Chance the Rapper","Favorite Song",6008
"2022-07-06 21:10","The Beatles","Yellow Submarine",44768
"2022-07-06 21:12","tana","off the leash! (feat. yvngxchris and Luisss)",3715
"2022-07-06 21:12","Gunna","pushin P (feat. Young Thug)",119211
"2022-07-06 21:15","Playboi Carti","Choppa Won't Miss (feat. Young Thug)",176425
"2022-07-06 21:16","Yeat","Dub",2670
"2022-07-06 21:16","JPEGMAFIA","HAZARD DUTY PAY!",5874
"2022-07-06 21:16","Tay-K","I <3 My Choppa",61045
"2022-07-06 21:19","Young Thug","Floyd Mayweather (feat. Travis Scott, Gucci Mane and Gunna)",19117
"2022-07-06 21:19","JPEGMAFIA","REBOUND!",4295
"2022-07-06 21:19","Travis Scott","CAROUSEL",9148
"2022-07-06 21:19","Yeat","Poppin",167186
"2022-07-06 21:19","Westside Gunn","The Fly who couldn't Fly straight (feat. Tyler, The Creator)",1416
"2022-07-06 21:22","Westside Gunn","Free Kutter (feat. Jay Electronica)",169887
"2022-07-06 21:26","KIDS SEE GHOSTS","Freeee (Ghost Town Pt. 2)",206605
"2022-07-06 21:26","DaBaby","BOP",812
"2022-07-06 21:26","Bladee","Faust",4244
"2022-07-06 21:26","BROCKHAMPTON","BOOGIE",1137
"2022-07-06 21:26","Tyler, The Creator","OKRA",882
"2022-07-06 21:26","Joji","Sanctuary",1068
"2022-07-06 21:26","Kevin Abstract","Baby Boy",1346
"2022-07-06 21:26","Playboi Carti","Lookin",1578
"2022-07-06 21:26","slowthai","BB (BODYBAG)",905
"2022-07-06 21:26","Tyler, The Creator","Garden Shed (feat. Estelle)",1021
"2022-07-06 21:28","Tyler, The Creator","JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams)",137740
"2022-07-06 21:28","Tyler, The Creator","A BOY IS A GUN*",859
"2022-07-06 21:28","Denzel Curry","Pyro (leak 2019)",928
"2022-07-06 21:28","Jack Harlow","SUNDOWN",626
"2022-07-06 21:28","Dominic Fike","Phone Numbers",928
"2022-07-06 21:28","SAINt JHN","N***a Sh*t (Swoosh)",1346
"2022-07-06 21:28","BROCKHAMPTON","HEAT",812
"2022-07-06 21:28","Lil Baby","We Paid (feat. 42 Dugg)",928
"2022-07-06 21:28","Lil Baby","We Paid (feat. 42 Dugg)",6362
"2022-07-06 21:28","Lil Baby","Grace (feat. 42 Dugg)",46
"2022-07-06 21:33","Lil Baby","Grace (feat. 42 Dugg)",203438
"2022-07-06 21:35","Benny The Butcher","When Tony Met Sosa",141176
"2022-07-06 21:36","Joey Trap","Tables",0
"2022-07-06 21:36","A$AP Rocky","Babushka Boi",1555
"2022-07-06 21:36","BROCKHAMPTON","TONYA",2856
"2022-07-06 21:36","Yeat","Poppin",1044
"2022-07-06 21:36","Tyler, The Creator","BEST INTEREST",1044
"2022-07-06 21:36","BROCKHAMPTON","HEAT",1207
"2022-07-06 21:36","Playboi Carti","Over",2461
"2022-07-06 21:36","Playboi Carti","dothatshit!",53930
"2022-07-06 21:36","Sematary","Skincarver",975
"2022-07-06 21:36","Aminé","REEL IT IN",1160
"2022-07-06 21:40","Benny The Butcher","Johnny P's Caddy",225000
"2022-07-06 21:41","JPEGMAFIA","DIRTY!",39509
"2022-07-06 21:41","Kevin Abstract","Peach",789
"2022-07-06 21:44","Pop Smoke","Hello (feat. A Boogie Wit da Hoodie)",190534
"2022-07-06 21:45","Sematary","Creepin' Thru Da Woods",69772
"2022-07-06 21:45","JPEGMAFIA","Beta Male Strategies",905
"2022-07-06 21:45","Ecco2k","Calcium",928
"2022-07-06 21:45","42 Dugg","4 Da Gang (with Roddy Ricch)",0
"2022-07-06 21:45","Young Thug","Family Don't Matter (feat. Millie Go Lightly)",1648
"2022-07-06 21:48","Freddie Gibbs","Deeper",199053
"2022-07-06 21:51","Travis Scott","outside",176488
"2022-07-06 21:53","slowthai","Psycho",1021
"2022-07-06 21:53","BROCKHAMPTON","NO HALO",859
"2022-07-06 21:53","Tyler, The Creator","NEW MAGIC WAND",106526
"2022-07-06 21:53","BROCKHAMPTON","BEN CARSON",812
"2022-07-06 21:53","Denzel Curry","Ain't No Way [Feat. 6LACK, Rico Nasty, J.I.D, Jasiah, Kitty Ca$h]",998
"2022-07-06 21:53","Kanye West","Keep My Spirit Alive",1439
"2022-07-06 21:54","Lil Uzi Vert","Leaders (feat. NAV)",1114
"2022-07-06 21:54","Kanye West","Gold Digger",4133
"2022-07-06 21:54","Freddie Gibbs","Piñata (feat. Domo Genesis, G-Wiz, Casey Veggies, Sulaiman, Meechy Darko, Mac Miller)",1973
"2022-07-06 21:54","Pusha T","Dreamin Of The Past (feat. Kanye West)",1671
"2022-07-06 21:54","BROCKHAMPTON","SWAMP",650
"2022-07-06 21:54","Bladee","Side by Side",905
"2022-07-06 21:54","BROCKHAMPTON","OLD NEWS (feat. Baird)",510
"2022-07-06 21:54","Playboi Carti","Location",1369
"2022-07-06 21:54","Playboi Carti","Choppa Won't Miss (feat. Young Thug)",1509
"2022-07-06 21:59","KIDS SEE GHOSTS","Reborn",324674
"2022-07-06 22:05","BROCKHAMPTON","WINDOWS (feat. SoGone SoFlexy)",371133
"2022-07-06 23:29","Pop Smoke","Dior - Bonus",55093
"2022-07-06 23:30","Tyler, The Creator","PUPPET",1237
"2022-07-06 23:30","Migos","Antidote",39381
"2022-07-06 23:30","BROCKHAMPTON","TEAM",1834
"2022-07-06 23:30","City Morgue","33rd Blakk Glass",1215
"2022-07-06 23:32","City Morgue","MOUTHGUARD",117226
"2022-07-06 23:35","Buckshot","Barn Owls",206470
"2022-07-06 23:38","Lil Uzi Vert","XO Tour Llif3",182706
"2022-07-06 23:42","BROCKHAMPTON","LOVE ME FOR LIFE",215013
"2022-07-06 23:44","Jack Harlow","Dark Knight",135746
"2022-07-06 23:46","Kendrick Lamar","Silent Hill",131546
"2022-07-07 17:07","Tyler, The Creator","Who Dat Boy (feat. A$AP Rocky)",1904
"2022-07-07 17:07","Al Green","Let's Stay Together",17935
"2022-07-07 17:07","slowthai","Inglorious (feat. Skepta)",1091
"2022-07-07 17:07","Beast Coast","Left Hand (feat. Joey Bada$$, Flatbush Zombies, The Underachievers, Kirk Knight, Nyck Caution, CJ Fly)",1207
"2022-07-07 17:07","Lil Uzi Vert","XO Tour Llif3",859
"2022-07-07 17:07","BROCKHAMPTON","BOYS",766
"2022-07-07 17:07","boycityy","MIAMI",1160
"2022-07-07 17:07","Flatbush Zombies","New World Order",1068
"2022-07-07 17:07","Frank Ocean","Biking",2275
"2022-07-07 17:07","BROCKHAMPTON","LOVE ME FOR LIFE",1021
"2022-07-07 17:07","JID","Off Da Zoinkys",1044
"2022-07-07 17:11","Gunna","DOLLAZ ON MY HEAD (feat. Young Thug)",197760
"2022-07-07 17:16","KIDS SEE GHOSTS","Feel The Love",1416
"2022-07-07 17:16","Yeat","Turban",1230
"2022-07-07 17:16","Tyler, The Creator","Foreword (feat. Rex Orange County)",1207
"2022-07-07 17:16","Baby Keem","family ties (with Kendrick Lamar)",5224
"2022-07-07 17:16","BROCKHAMPTON","WHEN I BALL",905
"2022-07-07 17:16","Ecco2k","Peroxide",3413
"2022-07-07 17:16","Lil Uzi Vert","New Patek",300899
"2022-07-07 17:18","Don Toliver","No Idea",154424
"2022-07-07 17:22","Ecco2k","Time",1369
"2022-07-07 17:22","Sematary","Skincarver",204358
"2022-07-07 17:22","BROCKHAMPTON","JUNKY",789
"2022-07-07 17:25","Lil Baby","We Paid (feat. 42 Dugg)",181929
"2022-07-07 17:25","BROCKHAMPTON","BEN CARSON",8856
"2022-07-07 17:28","JPEGMAFIA","Jesus Forgive Me, I Am A Thot",4287
"2022-07-07 17:28","THE SCOTTS","THE SCOTTS",1811
"2022-07-07 17:28","Kanye West","No Mistakes",1996
"2022-07-07 17:28","Mac Miller","Thoughts from a Balcony",185779
"2022-07-07 17:31","Benny The Butcher","When Tony Met Sosa",7105
"2022-07-07 17:31","BROCKHAMPTON","BOOGIE",3374
"2022-07-07 17:31","Juice WRLD","Lean Wit Me",175755
"2022-07-07 17:31","Tyler, The Creator","Garden Shed (feat. Estelle)",1416
"2022-07-07 17:35","Playboi Carti","Sky",193234
"2022-07-07 17:38","Denzel Curry","Gook",11477
"2022-07-07 17:38","Gunna","Oh Okay (feat. Young Thug & Lil Baby)",199011
"2022-07-07 17:41","Little Simz","Point and Kill",185600
"2022-07-07 17:45","Kendrick Lamar","Father Time (feat. Sampha)",222497
"2022-07-07 17:50","BROCKHAMPTON","HEAT",272378
"2022-07-07 17:52","Tyler, The Creator","She",128702
"2022-07-07 17:52","Young Thug","Gain Clout",1532
"2022-07-07 17:52","BROCKHAMPTON","NO HALO",1184
"2022-07-07 17:52","Tyler, The Creator","Trashwang (feat. Na' kel, Jasper Dolphin, Lucas, L-Boy, Taco, Left Brain & Lee Spielman)",2252
"2022-07-07 17:56","Denzel Curry","Walkin",276224
"2022-07-07 17:58","Tyler, The Creator","435",88351
"2022-07-07 17:58","Young Thug","Family Don't Matter (feat. Millie Go Lightly)",2623
"2022-07-07 21:13","Lil Uzi Vert","20 Min",220586
"2022-07-07 21:18","EARTHGANG","WATERBOYZ (with JID & J. Cole)",303400
"2022-07-07 21:22","Benny The Butcher","Johnny P's Caddy",225000
"2022-07-07 21:24","Westside Gunn","Free Kutter (feat. Jay Electronica)",169887
"2022-07-07 21:28","Lil Baby","Grace (feat. 42 Dugg)",191199
"2022-07-07 21:30","Tyler, The Creator","HOT WIND BLOWS (feat. Lil Wayne)",155292
"2022-07-07 21:31","The Alchemist","E. Coli (feat. Earl Sweatshirt)",36422
"2022-07-07 21:40","Lynyrd Skynyrd","Free Bird",547106
"2022-07-07 21:47","Creedence Clearwater Revival","Fortunate Son",1194
"2022-07-07 21:47","Don McLean","American Pie",244170
"2022-07-07 21:51","The Animals","House Of The Rising Sun",271280
"2022-07-07 21:53","Creedence Clearwater Revival","Fortunate Son",140773
"2022-07-07 21:56","The Rolling Stones","Sympathy For The Devil",146008
"2022-07-07 22:00","CeeLo Green","Fuck You",222933
"2022-07-07 22:06","Twiddle","Jamflowman",27468
"2022-07-07 22:06","Simon & Garfunkel","The Sound of Silence - Acoustic Version",3343
"2022-07-07 22:08","Twiddle","Jamflowman",10286
"2022-07-07 22:08","Led Zeppelin","Immigrant Song - Remaster",146250
"2022-07-07 22:09","Black Sabbath","Paranoid - 2012 - Remaster",1787
"2022-07-07 22:16","Black Sabbath","War Pigs / Luke's Wall - 2012 - Remaster",474359
"2022-07-07 22:20","Arctic Monkeys","505",206042
"2022-07-07 22:24","Weezer","Buddy Holly",0
"2022-07-07 22:24","Black Sabbath","Under the Sun - 2014 Remaster",1015
"2022-07-07 22:24","Weezer","Say It Ain't So",258826
"2022-07-07 22:25","Weezer","Buddy Holly",26192
"2022-07-07 22:25","Weezer","Island In The Sun",0
"2022-07-07 22:33","Weezer","Undone - The Sweater Song",21311
"2022-07-07 22:33","Weezer","Island In The Sun",89594
"2022-07-07 22:38","Kevin Abstract","SLUGGER (feat. $NOT & slowthai)",256346
"2022-07-07 22:42","BROCKHAMPTON","PALACE",248555
"2022-07-07 22:43","Tyler, The Creator","Where This Flower Blooms (feat. Frank Ocean)",102631
"2022-07-07 22:47","Denzel Curry","Walkin",231466
"2022-07-07 22:48","Denzel Curry","John Wayne [Feat. Buzzy Lee]",44138
"2022-07-07 22:49","Denzel Curry","Sanjuro",12416
"2022-07-07 22:49","Denzel Curry","Zatoichi [Feat. slowthai]",2495
"2022-07-07 22:49","Denzel Curry","The Last",5952
"2022-07-07 22:49","Denzel Curry","The Ills",37674
"2022-07-07 22:49","Denzel Curry","Walkin",13077
"2022-07-07 22:49","Denzel Curry","Walkin",2090
"2022-07-07 22:49","Denzel Curry","Walkin",682
"2022-07-07 22:49","Denzel Curry","Walkin",618
"2022-07-07 22:49","Denzel Curry","Walkin",746
"2022-07-07 22:50","Yeat","Poppin",3626
"2022-07-07 22:50","Benny The Butcher","Johnny P's Caddy",11690
"2022-07-07 23:00","The Animals","House Of The Rising Sun",172906
"2022-07-07 23:00","The Animals","Talkin' 'Bout You - Bonus Track",320
"2022-07-07 23:01","The Animals","I've Been Around",2901
"2022-07-07 23:01","The Foundations","Build Me Up Buttercup",22997
"2022-07-07 23:04","The Foundations","Build Me Up Buttercup - Stereo",165909
"2022-07-08 01:41","Chief Keef","Hadouken",55510
"2022-07-08 03:03","Sosa","Montana Flow",13450
"2022-07-08 05:49","Lynyrd Skynyrd","Free Bird",1184420
"2022-07-08 15:54","The Animals","House Of The Rising Sun",271280
"2022-07-08 15:54","The Animals","Don't Let Me Be Misunderstood",38568
"2022-07-08 15:54","Weezer","Say It Ain't So",255
"2022-07-08 15:58","Weezer","Island In The Sun",200306
"2022-07-08 15:59","Weezer","Across The Sea",101679
"2022-07-08 16:00","boycityy","5G",1114
"2022-07-08 16:00","Kodak Black","Roll in Peace (feat. XXXTENTACION)",1021
"2022-07-08 16:00","Kanye West","The New Workout Plan",1393
"2022-07-08 16:00","Ameer Vann","Keep Your Distance",4156
"2022-07-08 16:00","Young Thug","Best Friend",719
"2022-07-08 16:00","Kendrick Lamar","Savior",8870
"2022-07-08 16:00","Flatbush Zombies","Facts (feat. Jadakiss)",859
"2022-07-08 16:00","Young Thug","Hot (feat. Gunna)",3297
"2022-07-08 16:00","Vince Staples","SUNDOWN TOWN",650
"2022-07-08 16:00","Nas","Cops Shot The Kid",1950
"2022-07-08 16:05","EARTHGANG","WATERBOYZ (with JID & J. Cole)",303400
"2022-07-08 16:07","Sematary","Skincarver",121698
"2022-07-08 16:09","Vince Staples","LAW OF AVERAGES",139050
"2022-07-08 16:12","T.I.","Ring (feat. Young Thug)",174822
"2022-07-08 16:16","BROCKHAMPTON","JELLO",240000
"2022-07-08 16:20","Pop Smoke","Mood Swings (feat. Lil Tjay)",213333
"2022-07-08 16:23","Vince Staples","TAKE ME HOME",166829
"2022-07-08 16:28","Drake","Sacrifices",307593
"2022-07-08 16:31","Benny The Butcher","One Way Flight (feat. Freddie Gibbs)",198998
"2022-07-08 16:34","Pusha T","Dreamin Of The Past (feat. Kanye West)",173633
"2022-07-08 16:36","Bladee","Be Nice 2 Me",127791
"2022-07-08 16:39","Earl Sweatshirt","Wool (feat. Vince Staples)",153120
"2022-07-08 16:43","A$AP Mob","RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",255413
"2022-07-08 16:47","JAY-Z","No Church In The Wild",272506
"2022-07-08 16:50","Kanye West","No Child Left Behind",178061
"2022-07-08 16:55","BROCKHAMPTON","FABRIC",277840
"2022-07-08 17:01","Juice WRLD","The Bees Knees",325809
"2022-07-08 17:48","Juice WRLD","Lean Wit Me",175755
"2022-07-08 17:53","Estelle","American Boy",284733
"2022-07-08 17:56","Tyler, The Creator","EARFQUAKE",190066
"2022-07-08 17:59","Gunna","Oh Okay (feat. Young Thug & Lil Baby)",199011
"2022-07-08 18:05","Kanye West","Saint Pablo",372113
"2022-07-08 18:09","Benny The Butcher","Johnny P's Caddy",225000
"2022-07-08 18:30","JID","Off Da Zoinkys",134502
"2022-07-08 18:32","Kanye West","Follow God",104591
"2022-07-08 18:35","Conway the Machine","Scatter Brain (feat. Ludacris & JID)",209117
"2022-07-08 18:59","EARTHGANG","Meditate (feat. J.I.D.)",278083
"2022-07-08 19:02","Offset","Ric Flair Drip (with Metro Boomin)",172800
"2022-07-08 19:10","Frank Ocean","Thinkin Bout You",42954
"2022-07-08 19:10","Kanye West","Wash Us In The Blood",189827
"2022-07-08 19:10","Travis Scott","Watch (feat. Lil Uzi Vert & Kanye West)",1021
"2022-07-08 19:13","Playboi Carti","ILoveUIHateU",135122
"2022-07-08 19:18","Baby Keem","HONEST",835
"2022-07-08 19:18","Grand Funk Railroad","Some Kind Of Wonderful",1184
"2022-07-08 19:18","Westside Gunn","Bash money (feat. Lil Wayne)",3854
"2022-07-08 19:18","Kanye West","Come to Life",7639
"2022-07-08 19:18","Benny The Butcher","Overall (feat. Chinx)",59957
"2022-07-08 19:20","Creedence Clearwater Revival","Fortunate Son",139160
"2022-07-08 19:23","The Beach Boys","Sloop John B",180133
